PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000042317.16.wgt.RDat	ENSG00000042317.16	14	88384923	88384924	0.4044	rs7141307	 3.18	rs17772222	 0.338097	 -9.34	 1.7500	445	 23	enet	0.35	8.3e-25	-1.6684	9.52e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258983.2.wgt.RDat	ENSG00000258983.2	14	88499333	88499334	0.0913	rs10147393	 2.94	rs12433464	 0.041152	  4.03	 1.7222	449	  1	top1	0.041	0.00086	 1.7222	8.50e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258792.4.wgt.RDat	ENSG00000258792.4	14	89642670	89642671	0.1425	rs7142571	 3.39	rs8019872	 0.089609	 -4.95	-0.1944	493	  1	top1	0.09	1.2e-06	 0.1944	8.46e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000119720.17.wgt.RDat	ENSG00000119720.17	14	90332136	90332137	0.2066	rs2215719	 2.57	rs8013722	 0.007407	  3.65	-1.3654	433	433	susie	0.0085	0.081	 0.9236	3.56e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000279286.2.wgt.RDat	ENSG00000279286.2	14	91575270	91575271	0.1945	rs2025067	 5.69	rs2052204	 0.032052	  4.25	 1.0149	417	 21	enet	0.059	7.8e-05	-0.2160	8.29e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258774.1.wgt.RDat	ENSG00000258774.1	14	91605318	91605319	0.1185	rs2025067	 5.69	rs10133762	 0.013939	  3.72	 0.2923	426	  1	top1	0.014	0.037	 0.2923	7.70e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000133962.7.wgt.RDat	ENSG00000133962.7	14	91779069	91779070	0.1896	rs2025067	 5.69	rs2284339	 0.013772	 -4.36	-0.5625	462	 29	enet	0.09	1.2e-06	-1.3667	1.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000165929.12.wgt.RDat	ENSG00000165929.12	14	91867535	91867536	0.2422	rs2025067	 5.69	rs2498827	 0.015334	 -4.54	 0.7188	458	458	susie	0.019	0.017	-0.2955	7.68e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183648.9.wgt.RDat	ENSG00000183648.9	14	92121916	92121917	0.2608	rs1743139	-3.92	rs7144603	 0.144668	 -6.33	-1.5303	526	 39	enet	0.17	1.5e-11	 1.1049	2.69e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000165934.12.wgt.RDat	ENSG00000165934.12	14	92121936	92121937	0.3150	rs1743139	-3.92	rs3814833	 0.225190	 -7.72	-1.1618	526	  8	lasso	0.28	6.2e-19	 1.7794	7.52e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000011114.14.wgt.RDat	ENSG00000011114.14	14	93333091	93333092	0.1400	rs7146975	-3.61	rs10147990	 0.053370	 -5.12	-0.8125	407	407	susie	0.062	5.5e-05	 0.8015	4.23e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000165948.10.wgt.RDat	ENSG00000165948.10	14	94081281	94081282	0.2108	rs2148563	-3.42	rs998518	 0.060301	  5.22	 0.2308	707	707	susie	0.1	2.3e-07	 0.0530	9.58e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000119632.3.wgt.RDat	ENSG00000119632.3	14	94130252	94130253	0.2894	rs2148563	-3.42	rs878554	 0.128544	 -6.61	 0.8571	751	 14	enet	0.21	2.3e-14	-1.0904	2.76e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000188488.13.wgt.RDat	ENSG00000188488.13	14	94578705	94578706	0.1701	rs927140	 2.75	rs10144453	 0.118325	  5.49	 2.2125	792	 18	enet	0.13	6.4e-09	 1.7660	7.74e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000182512.4.wgt.RDat	ENSG00000182512.4	14	95533629	95533630	0.6585	rs8019430	-3.06	rs716315	 0.393519	  9.89	-0.0312	691	691	susie	0.4	2.5e-28	-0.1068	9.15e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258793.1.wgt.RDat	ENSG00000258793.1	14	96268428	96268429	0.3882	rs8019325	-3.23	rs4905476	 0.125320	 -7.02	-0.5909	574	 29	enet	0.26	1.9e-17	-0.0434	9.65e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000100744.14.wgt.RDat	ENSG00000100744.14	14	96363870	96363871	0.3739	rs8019325	-3.23	rs12893091	 0.237582	  7.87	-0.5231	560	560	susie	0.25	6.2e-17	-0.5932	5.53e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000090060.17.wgt.RDat	ENSG00000090060.17	14	96502372	96502373	0.1385	rs8019325	-3.23	rs8016592	-0.004074	 -3.38	-1.7879	553	 28	enet	0.0043	0.16	 0.9010	3.68e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000066629.16.wgt.RDat	ENSG00000066629.16	14	99737692	99737693	0.2162	rs1152786	 3.42	rs1005766	 0.116554	  5.62	 0.0147	422	  1	top1	0.12	2.9e-08	 0.0147	9.88e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000196405.12.wgt.RDat	ENSG00000196405.12	14	99971448	99971449	0.2425	rs2766692	-3.03	rs7149272	 0.076301	  5.52	-0.3028	411	 25	enet	0.12	1.5e-08	-0.3194	7.49e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258666.1.wgt.RDat	ENSG00000258666.1	14	100353869	100353870	0.1770	rs2295388	-5.12	rs3742384	 0.124066	  5.74	-2.0649	426	  1	top1	0.12	9.9e-09	-2.0649	3.89e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140105.17.wgt.RDat	ENSG00000140105.17	14	100376804	100376805	0.2301	rs2295388	-5.12	rs3742384	 0.212039	  7.37	-2.0649	426	426	susie	0.22	1.2e-14	-2.0436	4.10e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000176473.13.wgt.RDat	ENSG00000176473.13	14	100380909	100380910	0.1284	rs2295388	-5.12	rs6575786	 0.094567	 -5.22	 0.7879	424	  1	top1	0.095	6.1e-07	-0.7879	4.31e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183092.16.wgt.RDat	ENSG00000183092.16	14	100587412	100587413	0.1645	rs2295388	-5.12	rs4077299	 0.085416	  4.99	 0.6667	424	 26	enet	0.094	7e-07	 0.3293	7.42e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000271780.1.wgt.RDat	ENSG00000271780.1	14	101948346	101948347	0.2474	rs7155881	 4.18	rs2448241	 0.130807	  6.37	 0.2642	337	337	susie	0.16	3.6e-11	-0.2235	8.23e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000022976.15.wgt.RDat	ENSG00000022976.15	14	102317376	102317377	0.0708	rs2015407	 4.73	rs1190583	 0.007835	  3.99	 2.6667	345	345	susie	0.017	0.022	 2.6006	9.31e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000100865.14.wgt.RDat	ENSG00000100865.14	14	102362915	102362916	0.1046	rs2403102	 5.01	rs6575894	 0.084295	  5.02	 1.8968	333	  1	top1	0.084	2.5e-06	 1.8968	5.79e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000156381.8.wgt.RDat	ENSG00000156381.8	14	102509798	102509799	0.2112	rs10133111	 5.17	rs2273905	 0.095043	 -6.24	-2.1343	326	 12	enet	0.13	2.6e-09	 0.9596	3.37e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000089902.9.wgt.RDat	ENSG00000089902.9	14	102592660	102592661	0.0817	rs10133111	 5.17	rs1190584	 0.043399	 -3.96	 3.1039	310	  1	top1	0.043	0.00064	-3.1039	1.91e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000131323.14.wgt.RDat	ENSG00000131323.14	14	102777475	102777476	0.0855	rs10133111	 5.17	rs11624345	 0.072197	  4.77	 4.4478	339	  1	top1	0.072	1.3e-05	 4.4478	8.68e-06
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000075413.17.wgt.RDat	ENSG00000075413.17	14	103385391	103385392	0.2043	rs3783394	-5.67	rs2296484	 0.186217	  7.13	-5.3134	357	357	susie	0.19	3.3e-13	-5.5685	2.57e-08
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166165.12.wgt.RDat	ENSG00000166165.12	14	103523110	103523111	0.3927	rs3783394	-5.67	rs11627052	 0.320055	  8.98	-3.3924	355	355	susie	0.33	1.3e-22	-3.4322	5.99e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166170.9.wgt.RDat	ENSG00000166170.9	14	103562830	103562831	0.1897	rs3783394	-5.67	rs4906335	 0.137534	  6.22	 3.2254	359	359	susie	0.14	5.8e-10	 3.3510	8.05e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000126215.13.wgt.RDat	ENSG00000126215.13	14	103715503	103715504	0.1348	rs3783394	-5.67	rs7154948	 0.046553	 -3.95	-3.8358	344	  1	top1	0.047	0.00042	 3.8358	1.25e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000156411.9.wgt.RDat	ENSG00000156411.9	14	103928268	103928269	0.2717	rs1467561	-5.63	rs8095	 0.098264	  5.08	 0.5851	334	  1	top1	0.098	3.6e-07	 0.5851	5.58e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000156414.18.wgt.RDat	ENSG00000156414.18	14	103928461	103928462	0.1394	rs1467561	-5.63	rs10149651	 0.087640	  4.85	-2.4714	334	  1	top1	0.088	1.6e-06	-2.4714	1.35e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258986.6.wgt.RDat	ENSG00000258986.6	14	104605646	104605647	0.2392	rs4906421	 3.64	rs28656783	 0.205177	  7.59	-0.2059	347	347	susie	0.21	2e-14	-0.1194	9.05e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000185100.10.wgt.RDat	ENSG00000185100.10	14	104724185	104724186	0.1141	rs11851356	-3.39	rs3803307	 0.043427	 -4.58	-1.8000	363	363	susie	0.051	0.00024	 1.8741	6.09e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000184990.12.wgt.RDat	ENSG00000184990.12	14	104753099	104753100	0.1648	rs2735817	 2.99	rs8006310	 0.084879	 -4.90	-1.9385	368	  1	top1	0.085	2.3e-06	 1.9385	5.26e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000142208.15.wgt.RDat	ENSG00000142208.15	14	104795750	104795751	0.4137	rs2735817	 2.99	rs4983549	 0.162437	 -7.21	-2.0299	368	 10	enet	0.31	5e-21	 1.6771	9.35e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000179627.9.wgt.RDat	ENSG00000179627.9	14	104800595	104800596	0.1987	rs2735817	 2.99	rs2498804	 0.042567	 -4.76	-1.9275	366	366	susie	0.059	7.8e-05	 1.9683	4.90e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000258701.1.wgt.RDat	ENSG00000258701.1	14	104821200	104821201	0.3843	rs2735817	 2.99	rs10142116	 0.238562	 -8.45	-0.5132	357	357	susie	0.24	1.5e-16	 0.5226	6.01e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000140104.13.wgt.RDat	ENSG00000140104.13	14	104985774	104985775	0.3253	rs2735817	 2.99	rs2033932	 0.344164	  9.20	 1.7349	315	  1	top1	0.34	4.4e-24	 1.7349	8.28e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000184916.8.wgt.RDat	ENSG00000184916.8	14	105168823	105168824	0.4183	rs2735817	 2.99	rs3825761	 0.389281	 -9.70	-0.5735	260	  1	top1	0.39	7.7e-28	 0.5735	5.66e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183828.14.wgt.RDat	ENSG00000183828.14	14	105181311	105181312	0.4513	rs2735817	 2.99	rs3825761	 0.398325	 -9.86	-0.5735	257	  1	top1	0.4	1.3e-28	 0.5735	5.66e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000184887.13.wgt.RDat	ENSG00000184887.13	14	105248911	105248912	0.1427	rs2735817	 2.99	rs3825762	 0.107269	  5.98	 2.7714	218	218	susie	0.12	1.1e-08	 2.8297	4.66e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000185024.16.wgt.RDat	ENSG00000185024.16	14	105315588	105315589	0.1866	rs2735817	 2.99	rs8022526	 0.025911	  4.34	 2.4058	192	192	susie	0.058	8.9e-05	 2.6156	8.91e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000211959.2.wgt.RDat	ENSG00000211959.2	14	106422217	106422218	0.1126	rs2105992	-2.02	rs8021840	 0.072992	 -4.78	 1.5618	 64	  1	lasso	0.075	8.8e-06	-1.5618	1.18e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000170113.15.wgt.RDat	ENSG00000170113.15	15	22773287	22773288	0.3885	rs8033142	  2.72	rs3812924	 0.293301	 -8.62	 2.2740	175	 10	enet	0.3	1.4e-20	-2.0614	3.93e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000260551.1.wgt.RDat	ENSG00000260551.1	15	24169947	24169948	0.1493	rs824195	  2.16	rs8034705	 0.026906	  4.37	 0.0879	337	  7	lasso	0.052	0.00021	-0.4819	6.30e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000260760.1.wgt.RDat	ENSG00000260760.1	15	24441126	24441127	0.1693	rs1563099	  2.01	rs12592162	 0.039691	 -4.92	-0.6383	337	  7	lasso	0.08	4.2e-06	 0.8128	4.16e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259905.5.wgt.RDat	ENSG00000259905.5	15	24493136	24493137	0.2844	rs2855523	 -2.03	rs2030101	 0.038233	 -4.85	-1.4930	322	 38	enet	0.16	3.1e-11	 0.8794	3.79e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000185823.3.wgt.RDat	ENSG00000185823.3	15	24675867	24675868	0.2036	rs2355846	 -2.62	rs12592162	 0.075600	 -4.77	-0.6383	331	 17	enet	0.089	1.3e-06	 1.6242	1.04e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000224078.13.wgt.RDat	ENSG00000224078.13	15	24979556	24979557	0.1564	rs6576414	 -2.75	rs220030	 0.053119	 -4.53	-1.2537	389	389	susie	0.06	7.1e-05	 1.4723	1.41e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166206.14.wgt.RDat	ENSG00000166206.14	15	26939538	26939539	0.2029	rs7182768	 -3.35	rs768899	 0.004231	  4.02	-0.7077	461	 11	lasso	0.025	0.0079	-1.3295	1.84e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000206149.10.wgt.RDat	ENSG00000206149.10	15	28590188	28590189	0.5204	rs11074321	  2.27	rs8036234	 0.270170	 -8.25	 1.0987	136	  1	top1	0.27	1.9e-18	-1.0987	2.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000104059.4.wgt.RDat	ENSG00000104059.4	15	29570722	29570723	0.2576	rs11638797	 -3.08	rs7163518	 0.232293	  7.67	-0.2969	485	485	susie	0.23	8.1e-16	-0.2332	8.16e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166664.13.wgt.RDat	ENSG00000166664.13	15	30393848	30393849	0.1884	rs8036572	 -3.02	rs7173271	 0.015281	 -3.23	-1.0289	133	  5	lasso	0.03	0.004	 1.5254	1.27e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000215302.8.wgt.RDat	ENSG00000215302.8	15	30470778	30470779	0.1603	rs2873	 -2.14	rs12903027	 0.212176	 -7.25	 1.5758	134	  1	top1	0.21	2.2e-14	-1.5758	1.15e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000270055.1.wgt.RDat	ENSG00000270055.1	15	30487962	30487963	0.2132	rs2873	 -2.14	rs16956362	 0.084629	 -4.80	-0.6987	131	  1	top1	0.085	2.4e-06	 0.6987	4.85e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000103832.10.wgt.RDat	ENSG00000103832.10	15	30791572	30791573	0.1010	rs8035624	 -3.30	rs798088	 0.118501	 -5.48	 0.6406	277	  1	top1	0.12	2.2e-08	-0.6406	5.22e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000270015.1.wgt.RDat	ENSG00000270015.1	15	30926513	30926514	0.1487	rs9920320	  3.97	rs7171208	 0.096870	 -5.92	 1.5231	332	332	susie	0.1	2.2e-07	-1.7998	7.19e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000175344.17.wgt.RDat	ENSG00000175344.17	15	31923437	31923438	0.2560	rs6493668	 -3.23	rs7175581	 0.136109	 -6.32	 0.8769	300	 15	enet	0.14	1.6e-09	-0.0965	9.23e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249931.4.wgt.RDat	ENSG00000249931.4	15	32403194	32403195	0.2869	rs2077680	  2.66	rs12708484	 0.078736	 -4.87	 0.9952	335	 28	enet	0.15	2.2e-10	-0.0872	9.30e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000206127.10.wgt.RDat	ENSG00000206127.10	15	32455633	32455634	0.3376	rs2077680	  2.66	rs28457217	 0.121373	  5.66	 1.3913	358	 49	enet	0.17	1e-11	 2.4840	1.30e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000254912.2.wgt.RDat	ENSG00000254912.2	15	32500345	32500346	0.2182	rs7178197	  3.03	rs17525764	 0.002020	  3.84	 1.5728	365	 19	enet	0.023	0.01	 0.7190	4.72e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000261064.1.wgt.RDat	ENSG00000261064.1	15	32536046	32536047	0.3264	rs17229055	  3.14	rs28457217	 0.117055	 -5.72	 1.3913	379	 32	enet	0.13	5.2e-09	-1.7631	7.79e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000223509.8.wgt.RDat	ENSG00000223509.8	15	32536712	32536713	0.2419	rs17229055	  3.14	rs11635997	 0.002587	 -4.18	 0.4030	379	 30	enet	0.11	5.3e-08	-0.8847	3.76e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000276724.1.wgt.RDat	ENSG00000276724.1	15	32583611	32583612	0.5366	rs17229055	  3.14	rs11634439	 0.321799	  8.89	 0.9610	395	 42	enet	0.36	4.3e-25	 0.2711	7.86e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000232653.8.wgt.RDat	ENSG00000232653.8	15	32593455	32593456	0.6600	rs17229055	  3.14	rs28457217	 0.103097	 -6.51	 1.3913	393	 31	enet	0.22	3.5e-15	-0.9085	3.64e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259721.1.wgt.RDat	ENSG00000259721.1	15	32719006	32719007	0.5201	rs17229055	  3.14	rs16970016	 0.362279	  9.41	-0.5663	464	  1	top1	0.36	1.5e-25	-0.5663	5.71e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000166923.10.wgt.RDat	ENSG00000166923.10	15	32730689	32730690	0.1559	rs17229055	  3.14	rs16970016	 0.095390	  5.39	-0.5663	464	  8	enet	0.097	4.6e-07	 0.3370	7.36e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248905.8.wgt.RDat	ENSG00000248905.8	15	33194732	33194733	0.3229	rs17229055	  3.14	rs17816730	 0.103442	  6.40	-0.1647	797	797	susie	0.16	5.8e-11	-0.3560	7.22e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000169857.7.wgt.RDat	ENSG00000169857.7	15	34039175	34039176	0.1998	rs4780135	  2.90	rs613479	 0.079751	 -6.05	 0.3143	548	 14	enet	0.084	2.7e-06	-0.7272	4.67e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000175265.17.wgt.RDat	ENSG00000175265.17	15	34437465	34437466	0.3171	rs644339	  3.08	rs8031035	 0.005304	  4.32	 0.3029	415	 29	enet	0.092	8.7e-07	 0.9404	3.47e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000215252.11.wgt.RDat	ENSG00000215252.11	15	34583650	34583651	0.4758	rs644339	  3.08	rs8039908	 0.103675	 -5.78	-0.3281	400	 61	enet	0.19	4.9e-13	-0.2517	8.01e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000159248.4.wgt.RDat	ENSG00000159248.4	15	34754964	34754965	0.2448	rs644339	  3.08	rs683922	 0.134548	 -6.34	 2.4461	393	393	susie	0.14	6.5e-10	-2.4133	1.58e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000021776.10.wgt.RDat	ENSG00000021776.10	15	34969838	34969839	0.1816	rs644339	  3.08	rs7174356	 0.001319	  4.21	-0.1515	393	 33	enet	0.065	3.5e-05	 0.4700	6.38e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000134146.11.wgt.RDat	ENSG00000134146.11	15	35546191	35546192	0.0913	rs12912932	 -4.30	rs2254095	 0.036850	 -3.94	-3.5610	434	434	susie	0.042	0.00073	 2.7915	5.25e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000259450.1.wgt.RDat	ENSG00000259450.1	15	39194308	39194309	0.1875	rs9806435	  4.64	rs7170961	 0.136975	 -6.02	-1.0000	604	  1	top1	0.14	1.6e-09	 1.0000	3.17e-01
