PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FHOD1.wgt.RDat	FHOD1	16	67263290	67281561	0.1436	rs9922615	  2.32	rs4783585	 5.24e-02	 -8.46	-0.3361	225	  1	top1	0.052	1e-16	 0.33613	7.37e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZDHHC1.wgt.RDat	ZDHHC1	16	67428322	67450736	0.0506	rs9922615	  2.32	rs8055190	 4.69e-02	  7.92	 0.2710	216	 26	enet	0.052	1.8e-16	-0.15583	8.76e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ATP6V0D1.wgt.RDat	ATP6V0D1	16	67471917	67515140	0.1445	rs9922615	  2.32	rs28473376	 1.84e-01	-15.32	 0.3439	210	 15	lasso	0.2	1.8e-63	-0.33397	7.38e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LCAT.wgt.RDat	LCAT	16	67973653	67978034	0.0726	rs1574668	  2.30	rs255052	 6.20e-02	  9.43	 0.5889	236	  6	lasso	0.064	4.9e-20	 0.68190	4.95e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DPEP2.wgt.RDat	DPEP2	16	68021297	68034489	0.0406	rs1574668	  2.30	rs6499157	 2.43e-02	  7.34	 0.7229	234	234	blup	0.048	2.3e-15	-0.46074	6.45e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DUS2L.wgt.RDat	DUS2L	16	68021649	68113223	0.1910	rs1574668	  2.30	rs2418736	 2.27e-01	 17.13	 0.6506	256	 28	enet	0.28	3.8e-91	 0.54065	5.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NFATC3.wgt.RDat	NFATC3	16	68118654	68263162	0.1297	rs1886700	  3.22	rs9931987	 7.05e-02	 10.34	 1.4082	293	 36	enet	0.1	7.1e-31	 1.81758	6.91e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC7A6.wgt.RDat	SLC7A6	16	68298433	68335722	0.2019	rs1886700	  3.22	rs10852440	 2.51e-01	-18.01	 0.0154	293	  8	lasso	0.26	6.1e-86	-0.00954	9.92e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PRMT7.wgt.RDat	PRMT7	16	68344877	68392466	0.0676	rs1886700	  3.22	rs7190134	 4.31e-02	  7.57	 1.2857	309	 15	enet	0.047	4.6e-15	 0.14799	8.82e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZFP90.wgt.RDat	ZFP90	16	68563993	68609975	0.4313	rs1886700	  3.22	rs12925177	 4.64e-01	-24.22	-0.4737	307	 35	enet	0.49	2.1e-184	 0.84571	3.98e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CIRH1A.wgt.RDat	CIRH1A	16	69165194	69265033	0.3162	rs244418	 -6.60	rs8061222	 9.43e-02	-11.25	-1.4320	360	 34	enet	0.14	5.4e-45	 0.32375	7.46e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SNTB2.wgt.RDat	SNTB2	16	69221032	69342955	0.0998	rs244418	 -6.60	rs8057931	 8.68e-02	 10.92	-0.3377	354	354	blup	0.11	6.9e-34	 0.18207	8.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TERF2.wgt.RDat	TERF2	16	69389464	69442474	0.0212	rs244418	 -6.60	rs3785074	 1.91e-02	 -5.78	-1.3333	311	  7	lasso	0.021	1.5e-07	 1.41826	1.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CYB5B.wgt.RDat	CYB5B	16	69458428	69500169	0.1804	rs244418	 -6.60	rs12445849	 1.57e-02	 -7.48	 0.7625	318	 33	enet	0.089	1.8e-27	 1.31348	1.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDPR.wgt.RDat	PDPR	16	70147529	70195203	0.0188	rs6499240	 -6.58	rs11075766	-7.82e-04	 -3.35	-0.6992	201	 20	enet	0.014	1.8e-05	 4.11841	3.81e-05
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EXOSC6.wgt.RDat	EXOSC6	16	70284134	70285833	0.2403	rs7196842	 -5.83	rs2070203	 2.44e-01	 17.60	-2.5469	194	  5	lasso	0.25	2.4e-81	-2.53510	1.12e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ST3GAL2.wgt.RDat	ST3GAL2	16	70413338	70473140	0.0485	rs7196842	 -5.83	rs34109485	 2.81e-02	  6.06	-1.6632	178	  9	enet	0.03	4.2e-10	-1.05936	2.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.COG4.wgt.RDat	COG4	16	70514471	70557468	0.0150	rs4985555	 -3.29	rs4985533	 9.98e-03	  4.93	-2.5156	154	154	blup	0.011	0.00013	-2.87892	3.99e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FTSJD1.wgt.RDat	FTSJD1	16	71315292	71323618	0.1409	rs34680964	  3.60	rs236004	 8.11e-02	 10.76	-0.5970	275	 25	enet	0.096	9.9e-30	-0.24002	8.10e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PHLPP2.wgt.RDat	PHLPP2	16	71671738	71758604	0.0407	rs8060484	  4.17	rs11539980	 3.38e-02	 -7.62	 0.4848	459	459	bslmm	0.05	5.5e-16	-1.02862	3.04e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ATXN1L.wgt.RDat	ATXN1L	16	71879894	71891231	0.0225	rs8060484	  4.17	rs2335712	 1.69e-02	  5.21	-2.5753	413	413	blup	0.019	6.5e-07	-1.41834	1.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HP.wgt.RDat	HP	16	72088491	72094954	0.4178	rs8060484	  4.17	rs1050362	 2.62e-01	-18.46	 3.1594	358	 42	enet	0.38	2.3e-131	-2.63398	8.44e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DHX38.wgt.RDat	DHX38	16	72127461	72146811	0.0734	rs8060484	  4.17	rs9941087	 1.08e-01	 11.82	 3.0597	351	  7	lasso	0.11	1.1e-33	 3.37381	7.41e-04
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZFHX3.wgt.RDat	ZFHX3	16	72816784	73093597	0.0323	rs4788469	 -3.33	rs6499616	 7.07e-03	  4.29	-0.1818	497	 13	enet	0.014	1.4e-05	-0.84445	3.98e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PSMD7.wgt.RDat	PSMD7	16	74330673	74340186	0.0361	rs6564810	 -2.92	rs2303281	 3.34e-03	  4.23	 0.3382	364	364	blup	0.021	1.7e-07	-0.19645	8.44e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GLG1.wgt.RDat	GLG1	16	74485856	74641012	0.1394	rs6564810	 -2.92	rs16943885	 7.20e-02	 -9.74	-0.1029	423	 38	enet	0.094	4.7e-29	-0.31587	7.52e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RFWD3.wgt.RDat	RFWD3	16	74655292	74700779	0.2264	rs2325828	  3.62	rs7205258	 2.58e-01	-18.35	 1.0147	368	 44	enet	0.31	7.5e-106	-0.26238	7.93e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MLKL.wgt.RDat	MLKL	16	74705753	74734858	0.2634	rs9921632	  3.82	rs2097840	 1.53e-01	 15.51	 0.6212	369	 10	lasso	0.32	7.4e-107	 1.09110	2.75e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.WDR59.wgt.RDat	WDR59	16	74907468	75034071	0.0651	rs8056814	-10.32	rs9936747	 8.60e-03	  4.91	 2.0816	422	422	bslmm	0.029	6.4e-10	 2.33748	1.94e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZFP1.wgt.RDat	ZFP1	16	75182390	75206134	0.1505	rs8056814	-10.32	rs11643063	 7.99e-02	-10.40	 0.6522	405	 36	enet	0.082	2e-25	-0.57478	5.65e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CFDP1.wgt.RDat	CFDP1	16	75327596	75467383	0.2104	rs8056814	-10.32	rs766522	 2.61e-01	 18.52	-3.3798	396	396	bslmm	0.3	1.5e-99	-4.79022	1.67e-06
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TMEM170A.wgt.RDat	TMEM170A	16	75476952	75499395	0.0287	rs8056814	-10.32	rs451589	 2.17e-02	  5.63	-0.3015	335	  1	top1	0.022	8.9e-08	-0.30147	7.63e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ADAT1.wgt.RDat	ADAT1	16	75630879	75657198	0.2208	rs8056814	-10.32	rs7199936	 3.05e-01	 19.81	 1.2253	383	 32	enet	0.32	2.2e-106	 1.49333	1.35e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MON1B.wgt.RDat	MON1B	16	77224732	77236302	0.3091	rs1820253	  3.43	rs8061864	 3.56e-01	-21.23	 0.4776	711	 11	lasso	0.38	2.7e-135	-0.91214	3.62e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SYCE1L.wgt.RDat	SYCE1L	16	77233294	77247112	0.0178	rs1820253	  3.43	rs3743759	 2.28e-02	 -6.31	-1.8939	728	  8	enet	0.03	4.7e-10	 1.15067	2.50e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NUDT7.wgt.RDat	NUDT7	16	77756411	77776157	0.4754	rs1820253	  3.43	rs17773475	 3.01e-01	 19.49	 0.1875	878	 43	enet	0.46	5.2e-170	 1.06168	2.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAF.wgt.RDat	MAF	16	79619740	79634611	0.0826	rs4889058	  3.59	rs11858998	 6.36e-03	 -4.66	-0.8261	818	818	bslmm	0.044	2.8e-14	 1.47657	1.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CENPN.wgt.RDat	CENPN	16	81040103	81066719	0.0999	rs2925979	  7.80	rs3743503	 1.43e-01	 13.58	 2.2872	663	663	bslmm	0.15	2e-45	 2.05414	4.00e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PLCG2.wgt.RDat	PLCG2	16	81772702	81991899	0.0706	rs2925979	  7.80	rs8043593	 2.70e-02	  6.83	-0.8382	798	  6	lasso	0.067	4.5e-21	 0.41289	6.80e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MPHOSPH6.wgt.RDat	MPHOSPH6	16	82181403	82203831	0.1187	rs4888165	  3.61	rs2967370	 9.19e-02	 10.95	 0.9242	720	  4	lasso	0.13	3.4e-39	 0.86724	3.86e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HSBP1.wgt.RDat	HSBP1	16	83841448	83853342	0.1799	rs4482275	  4.12	rs8051762	 8.43e-02	 11.42	 0.3194	899	 18	lasso	0.21	1.9e-66	 0.04536	9.64e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MLYCD.wgt.RDat	MLYCD	16	83932731	83949787	0.0429	rs4782879	  3.35	rs9922459	 2.07e-02	 -5.56	 1.1571	901	  1	top1	0.021	1.6e-07	-1.15714	2.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.OSGIN1.wgt.RDat	OSGIN1	16	83981887	83999937	0.0450	rs4782879	  3.35	rs33125	 5.86e-04	  4.22	 0.0000	934	934	bslmm	0.014	1.3e-05	 1.51191	1.31e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MBTPS1.wgt.RDat	MBTPS1	16	84087368	84150511	0.1079	rs12929880	 -3.88	rs7190835	 9.48e-02	-11.02	-2.6714	985	  5	lasso	0.098	2.9e-30	 2.26541	2.35e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HSDL1.wgt.RDat	HSDL1	16	84155886	84178797	0.0987	rs12929880	 -3.88	rs4082806	 1.01e-01	 11.42	-0.1692	931	 17	enet	0.11	2.5e-34	-0.13683	8.91e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.KLHL36.wgt.RDat	KLHL36	16	84682131	84701292	0.3286	rs12929880	 -3.88	rs9319452	 2.66e-01	-18.47	-1.3333	823	 13	lasso	0.28	8e-91	 1.02522	3.05e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.USP10.wgt.RDat	USP10	16	84733584	84813528	0.1753	rs12929880	 -3.88	rs3764331	 2.46e-02	  6.46	-1.0154	819	 99	enet	0.082	2.3e-25	-1.30919	1.90e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CRISPLD2.wgt.RDat	CRISPLD2	16	84853590	84954374	0.3925	rs12929880	 -3.88	rs8057431	 1.86e-01	-15.44	-0.5068	768	768	bslmm	0.31	6.9e-106	 0.01650	9.87e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.KIAA0513.wgt.RDat	KIAA0513	16	85061375	85127836	0.1861	rs12929880	 -3.88	rs16975170	 1.50e-01	 13.92	-1.6505	592	  5	lasso	0.17	1.1e-52	-1.09324	2.74e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GINS2.wgt.RDat	GINS2	16	85709804	85723679	0.0685	rs11640338	  4.11	rs380996	 6.28e-02	  9.47	-3.0704	550	 18	enet	0.072	1.3e-22	-3.81327	1.37e-04
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.COX4I1.wgt.RDat	COX4I1	16	85832239	85840650	0.0370	rs11640338	  4.11	rs8587	 1.65e-02	  5.14	-0.7500	596	596	bslmm	0.021	1.9e-07	-0.80975	4.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MTHFSD.wgt.RDat	MTHFSD	16	86563782	86588841	0.1605	rs300004	  3.61	rs8047645	 8.57e-02	-10.47	 0.2453	916	 39	enet	0.12	4.4e-37	 0.33706	7.36e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAP1LC3B.wgt.RDat	MAP1LC3B	16	87417601	87438385	0.1491	rs9921866	  4.29	rs11645617	 7.63e-02	-10.19	-1.6308	544	544	blup	0.11	4e-35	 0.90933	3.63e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BANP.wgt.RDat	BANP	16	87982850	88110924	0.0352	rs4843749	 -4.32	rs6540113	 2.83e-02	  6.81	 0.3975	406	  3	lasso	0.036	8.5e-12	 0.90036	3.68e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZFPM1.wgt.RDat	ZFPM1	16	88519725	88603424	0.3403	rs9929165	 -4.24	rs9928508	 1.25e-01	-12.86	 0.1772	337	 79	enet	0.25	2.3e-80	-0.37432	7.08e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CYBA.wgt.RDat	CYBA	16	88709691	88717560	0.3423	rs12232460	  3.72	rs4673	 1.08e-01	-11.79	 1.0694	330	 48	enet	0.2	2.2e-64	-0.50913	6.11e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MVD.wgt.RDat	MVD	16	88718343	88729569	0.0204	rs12232460	  3.72	rs7404845	-7.26e-04	 -3.50	 0.9861	333	333	bslmm	0.0066	0.0022	-2.25148	2.44e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SNAI3.wgt.RDat	SNAI3	16	88744090	88752901	0.1860	rs12232460	  3.72	rs8048125	 1.65e-01	-14.48	-1.4444	340	340	bslmm	0.22	2.5e-69	 1.43227	1.52e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RNF166.wgt.RDat	RNF166	16	88762903	88772829	0.2490	rs12232460	  3.72	rs7186861	 6.66e-02	  9.32	 1.5206	345	345	bslmm	0.14	6.9e-45	 0.49500	6.21e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.APRT.wgt.RDat	APRT	16	88875747	88878352	0.0480	rs12232460	  3.72	rs1141390	 7.76e-03	 -5.68	-0.2361	370	 32	enet	0.038	1.9e-12	-0.19033	8.49e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TRAPPC2L.wgt.RDat	TRAPPC2L	16	88922628	88929094	0.3715	rs12232460	  3.72	rs3826061	 3.90e-01	-22.23	 1.0000	385	 13	enet	0.4	2.1e-141	-1.01115	3.12e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CBFA2T3.wgt.RDat	CBFA2T3	16	88941266	89043612	0.0154	rs17783751	  4.57	rs4782337	-6.06e-04	  3.35	 0.1364	429	429	bslmm	0.011	0.00011	-1.08026	2.80e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPG7.wgt.RDat	SPG7	16	89557325	89624176	0.0829	rs17783751	  4.57	rs4785684	 1.12e-01	 12.12	-1.3385	431	  1	top1	0.11	1.1e-34	-1.33846	1.81e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CHMP1A.wgt.RDat	CHMP1A	16	89710839	89724253	0.1536	rs17783751	  4.57	rs2115401	 3.51e-03	 -4.40	 3.3846	408	 76	enet	0.037	3.5e-12	 0.48189	6.30e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPATA2L.wgt.RDat	SPATA2L	16	89762751	89768113	0.1130	rs17783751	  4.57	rs3809646	 6.80e-02	-10.50	 3.3030	390	390	bslmm	0.12	5.5e-37	-3.35350	7.98e-04
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPIRE2.wgt.RDat	SPIRE2	16	89884587	89937727	0.0672	rs17783751	  4.57	rs7195066	 7.35e-02	 10.34	-1.8116	337	337	blup	0.082	1.5e-25	-0.79982	4.24e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TCF25.wgt.RDat	TCF25	16	89940000	89977792	0.0329	rs17783751	  4.57	rs3212369	 1.45e-02	  5.03	 1.6782	315	  2	lasso	0.023	4.8e-08	 0.07465	9.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MC1R.wgt.RDat	MC1R	16	89978527	89987385	0.2436	rs17783751	  4.57	rs2270459	 2.26e-01	 17.08	 1.3945	298	298	blup	0.25	4.5e-80	 0.46270	6.44e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DEF8.wgt.RDat	DEF8	16	90014333	90034468	0.1244	rs12709089	  4.52	rs11076645	 6.17e-02	  9.07	-1.5065	285	285	bslmm	0.099	9.6e-31	-0.22396	8.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CENPBD1.wgt.RDat	CENPBD1	16	90036206	90038942	0.0585	rs12709089	  4.52	rs4424910	 4.10e-02	  7.36	-1.0500	281	  1	top1	0.041	2.2e-13	-1.05000	2.94e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DBNDD1.wgt.RDat	DBNDD1	16	90071273	90086536	0.2488	rs12709089	  4.52	rs4442808	 3.26e-01	 20.30	 0.0741	266	 29	enet	0.36	3.7e-124	 0.22317	8.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GAS8.wgt.RDat	GAS8	16	90086037	90111383	0.0734	rs12709089	  4.52	rs11639655	 1.71e-02	  6.28	-0.7971	262	 21	enet	0.034	3e-11	-1.23300	2.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RPH3AL.wgt.RDat	RPH3AL	17	62293	236045	0.15933	rs1062923	 3.35	rs7223759	 0.062287	  8.94	-0.8310	232	 27	enet	0.09	7.6e-28	-0.353575	7.24e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.VPS53.wgt.RDat	VPS53	17	411908	624957	0.20814	rs1062923	 3.35	rs7219151	 0.288613	-19.50	 1.6308	399	 13	enet	0.34	2.9e-114	-2.541461	1.10e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GLOD4.wgt.RDat	GLOD4	17	660337	685581	0.04565	rs1062923	 3.35	rs12941498	 0.012824	 -5.59	-0.3333	349	349	bslmm	0.029	5.6e-10	-1.047288	2.95e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TIMM22.wgt.RDat	TIMM22	17	900357	905407	0.41978	rs11651209	-3.68	rs3744750	 0.326645	 20.37	 0.2000	398	 20	enet	0.34	1.8e-116	 0.437098	6.62e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ABR.wgt.RDat	ABR	17	906758	1132315	0.04942	rs11651209	-3.68	rs2120233	 0.018065	 -4.92	 1.6119	475	475	bslmm	0.074	5.2e-23	-0.870872	3.84e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CRK.wgt.RDat	CRK	17	1323983	1366456	0.01482	rs4239060	-4.05	rs4239042	 0.006746	 -4.17	 2.0769	416	  1	top1	0.0067	0.002	-2.076920	3.78e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PITPNA.wgt.RDat	PITPNA	17	1421012	1466110	0.04820	rs4239060	-4.05	rs10521113	 0.037163	  7.00	-0.0412	407	  1	top1	0.037	2.9e-12	-0.041237	9.67e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC43A2.wgt.RDat	SLC43A2	17	1477673	1532180	0.02960	rs4239060	-4.05	rs13342837	-0.000424	 -4.02	 2.1667	415	415	bslmm	0.0054	0.005	-2.544452	1.09e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RILP.wgt.RDat	RILP	17	1549444	1553371	0.02440	rs4239060	-4.05	rs11658342	 0.003994	 -4.25	-2.0896	394	394	bslmm	0.0071	0.0016	 0.994582	3.20e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.WDR81.wgt.RDat	WDR81	17	1619817	1641893	0.16933	rs4239060	-4.05	rs1136287	 0.157940	 14.17	 0.1159	411	 22	enet	0.18	1.3e-57	 0.469337	6.39e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SERPINF2.wgt.RDat	SERPINF2	17	1646130	1658562	0.10424	rs4239060	-4.05	rs12939051	 0.046370	 -8.22	 0.4923	413	 16	enet	0.071	3.1e-22	-0.000273	1.00e+00
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SMYD4.wgt.RDat	SMYD4	17	1682779	1733928	0.17271	rs4239060	-4.05	rs17821469	 0.151258	-13.90	 0.1000	436	436	bslmm	0.18	1.2e-55	-0.635511	5.25e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RPA1.wgt.RDat	RPA1	17	1732996	1803376	0.04587	rs4239060	-4.05	rs7406953	 0.017325	  5.91	 1.4512	459	459	bslmm	0.035	9.4e-12	 2.316771	2.05e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SRR.wgt.RDat	SRR	17	2206677	2228554	0.17075	rs4239060	-4.05	rs12450028	 0.224007	-16.85	-1.1029	412	  7	lasso	0.23	2.5e-72	 0.979021	3.28e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SGSM2.wgt.RDat	SGSM2	17	2240792	2284352	0.05354	rs4239060	-4.05	rs35343613	 0.026429	 -5.99	 0.2062	419	  8	lasso	0.033	3.9e-11	 0.788073	4.31e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PAFAH1B1.wgt.RDat	PAFAH1B1	17	2496504	2588909	0.13392	rs9908652	-3.93	rs7209772	 0.098972	 11.23	 1.3182	465	  1	top1	0.099	1.2e-30	 1.318180	1.87e-01
